Date,AAPL,AMZN,GOOGL,MSFT,SPY,TSLA
2021-11-08,147.4918212890625,174.44900512695312,148.0101776123047,326.07952880859375,443.32318115234375,387.64666748046875
2021-11-09,147.8545684814453,178.81149291992188,147.8984375,325.0731201171875,441.8578796386719,341.1666564941406
2021-11-10,145.02120971679688,174.1024932861328,144.8941650390625,320.08984375,438.3031311035156,355.98333740234375
2021-11-11,144.97216796875,173.625,144.76800537109375,321.6671142578125,438.4449768066406,354.5033264160156
2021-11-12,147.0506591796875,176.25750732421875,147.65956115722656,325.81817626953125,441.7538146972656,344.47332763671875
2021-11-15,147.06044006347656,177.28399658203125,147.43511962890625,325.1893005371094,441.90509033203125,337.7966613769531
2021-11-16,148.04086303710938,177.03500366210938,146.8630828857422,328.5179138183594,443.654052734375,351.57666015625
2021-11-17,150.4820556640625,177.4499969482422,147.0328826904297,328.74090576171875,442.5762939453125,363.0033264160156
2021-11-18,154.77621459960938,184.80299377441406,148.8121337890625,330.8250427246094,444.0794982910156,365.4599914550781
2021-11-19,157.40371704101562,183.82850646972656,147.9063720703125,332.60870361328125,443.2853698730469,379.0199890136719
2021-11-22,157.86448669433594,178.6284942626953,145.2998504638672,329.4290466308594,442.0374450683594,385.6233215332031
2021-11-23,158.24681091308594,179.0019989013672,144.7834014892578,327.3448486328125,442.6236267089844,369.6766662597656
2021-11-24,158.76646423339844,179.02049255371094,145.11911010742188,327.56793212890625,443.8053283691406,372.0
2021-11-26,153.73696899414062,175.22799682617188,141.20907592773438,319.58978271484375,433.9070739746094,360.6400146484375
2021-11-29,157.09976196289062,178.07850646972656,144.53363037109375,326.3270263671875,439.229736328125,378.9966735839844
2021-11-30,162.06060791015625,175.35350036621094,140.925537109375,320.4719543457031,430.6832580566406,381.586669921875
2021-12-01,161.5409698486328,172.18600463867188,140.0853271484375,319.9775695800781,425.89959716796875,365.0
2021-12-02,160.55078125,171.8679962158203,141.9866943359375,319.4055480957031,432.42279052734375,361.5333251953125
2021-12-03,158.66836547851562,169.489501953125,141.02882385253906,313.1239013671875,428.6601867675781,338.3233337402344
2021-12-06,162.08023071289062,171.36849975585938,142.17440795898438,316.2065734863281,433.7368469238281,336.336669921875
2021-12-07,167.82534790039062,176.1645050048828,146.26072692871094,324.6693420410156,442.7087097167969,350.5833435058594
2021-12-08,171.64895629882812,176.1580047607422,147.17144775390625,324.7178649902344,443.88092041015625,356.32000732421875
2021-12-09,171.13916015625,174.17100524902344,146.62721252441406,322.9051513671875,440.88409423828125,334.6000061035156
2021-12-10,175.9333038330078,172.21200561523438,146.9877166748047,332.05621337890625,445.03436279296875,339.010009765625
2021-12-13,172.29600524902344,169.5675048828125,144.82763671875,329.01226806640625,441.0921630859375,322.13665771484375
2021-12-14,170.9136199951172,169.0915069580078,142.9212646484375,318.2908020019531,438.05731201171875,319.5033264160156
2021-12-15,175.7862548828125,173.31500244140625,145.43789672851562,324.40765380859375,444.9020080566406,325.3299865722656
2021-12-16,168.8842010498047,168.87100219726562,143.45556640625,314.9560241699219,440.9786376953125,308.97332763671875
2021-12-17,167.78614807128906,170.0175018310547,140.75421142578125,313.8897399902344,436.285400390625,310.8566589355469
2021-12-20,166.4233856201172,167.07899475097656,140.63702392578125,310.11883544921875,431.6461181640625,299.9800109863281
2021-12-21,169.5998992919922,170.41700744628906,142.48973083496094,317.27288818359375,439.31170654296875,312.84332275390625
2021-12-22,172.19793701171875,171.03700256347656,145.4120635986328,323.0020446777344,443.7042541503906,336.2900085449219
2021-12-23,172.825439453125,171.06849670410156,145.91015625,324.4465026855469,446.4651184082031,355.6666564941406
2021-12-27,176.79605102539062,169.66949462890625,146.8933563232422,331.96893310546875,452.78350830078125,364.64666748046875
2021-12-28,175.77642822265625,170.66099548339844,145.68218994140625,330.80560302734375,452.41351318359375,362.8233337402344
2021-12-29,175.8646697998047,169.2010040283203,145.65042114257812,331.4842529296875,452.99224853515625,362.0633239746094
2021-12-30,174.7078094482422,168.64450073242188,145.19906616210938,328.93475341796875,451.73992919921875,356.7799987792969
2021-12-31,174.0901641845703,166.7169952392578,143.85980224609375,326.02655029296875,450.6014404296875,352.260009765625
2022-01-03,178.443115234375,170.4044952392578,143.99832153320312,324.50457763671875,453.21038818359375,399.9266662597656
2022-01-04,176.17835998535156,167.52200317382812,143.410400390625,318.9403076171875,453.05859375,383.1966552734375
2022-01-05,171.49205017089844,164.35699462890625,136.83126831054688,306.6969299316406,444.35888671875,362.7066650390625
2022-01-06,168.62930297851562,163.25399780273438,136.80393981933594,304.2734069824219,443.9414978027344,354.8999938964844
2022-01-07,168.79595947265625,162.5540008544922,136.07846069335938,304.4284362792969,442.1864013671875,342.32000732421875
2022-01-10,168.81556701660156,161.48599243164062,137.71963500976562,304.65142822265625,441.6361083984375,352.7066650390625
2022-01-11,171.64895629882812,165.36199951171875,138.77882385253906,305.3397216796875,445.6585998535156,354.79998779296875
2022-01-12,172.09011840820312,165.20700073242188,140.4617156982422,308.5289306640625,446.863525390625,368.739990234375
2022-01-13,168.81556701660156,161.21400451660156,137.6376953125,295.47125244140625,440.70635986328125,343.85333251953125
2022-01-14,169.67832946777344,162.13800048828125,138.52508544921875,300.7060546875,440.88665771484375,349.8699951171875
2022-01-18,166.47242736816406,158.91749572753906,135.0664520263672,293.38702392578125,433.0787048339844,343.5033264160156
2022-01-19,162.9723358154297,156.2989959716797,134.19097900390625,294.0462341308594,428.5816955566406,331.8833312988281
2022-01-20,161.2860565185547,151.66749572753906,132.39434814453125,292.3692321777344,423.83819580078125,332.0899963378906
2022-01-21,159.2272186279297,142.64300537109375,129.45863342285156,286.9697265625,415.5180358886719,314.6333312988281
2022-01-24,158.45272827148438,144.54400634765625,129.9080352783203,287.29925537109375,417.2826232910156,310.0
2022-01-25,156.64877319335938,139.98599243164062,126.06552124023438,279.660400390625,412.1880187988281,306.1333312988281
2022-01-26,156.56053161621094,138.87249755859375,128.34776306152344,287.6288146972656,411.1539306640625,312.4700012207031
2022-01-27,156.09976196289062,139.6374969482422,128.121337890625,290.6629638671875,409.1236267089844,276.3666687011719
2022-01-28,166.99203491210938,143.97799682617188,132.43759155273438,298.8253173828125,419.28436279296875,282.1166687011719
2022-01-31,171.3548126220703,149.57350158691406,134.37669372558594,301.46209716796875,426.83612060546875,312.239990234375
2022-02-01,171.18812561035156,151.19349670410156,136.70114135742188,299.31011962890625,429.72021484375,310.4166564941406
2022-02-02,172.39405822753906,150.6125030517578,146.98623657226562,303.8661804199219,433.8945617675781,301.88665771484375
2022-02-03,169.51165771484375,138.8455047607422,142.10984802246094,292.0298767089844,423.69586181640625,297.0466613769531
2022-02-04,169.2269744873047,157.63949584960938,142.31146240234375,296.5762939453125,425.68817138671875,307.7733459472656
2022-02-07,168.51034545898438,157.9355010986328,138.24749755859375,291.73907470703125,424.3220520019531,302.4466552734375
2022-02-08,171.62222290039062,161.4134979248047,138.44415283203125,295.2385559082031,427.81329345703125,307.3333435058594
2022-02-09,173.04562377929688,161.1894989013672,140.6221160888672,301.68505859375,434.0748596191406,310.6666564941406
2022-02-10,168.96194458007812,159.0034942626953,137.6704559326172,293.1253356933594,426.27642822265625,301.51666259765625
2022-02-11,165.5457763671875,153.2935028076172,133.36268615722656,286.00994873046875,417.8707580566406,286.6666564941406
2022-02-14,165.78138732910156,155.16700744628906,134.59767150878906,285.9712219238281,416.504638671875,291.9200134277344
2022-02-15,169.61964416503906,156.510498046875,135.67276000976562,291.2738037109375,423.2215270996094,307.4766540527344
2022-02-16,169.38406372070312,158.10049438476562,136.7945098876953,290.9338073730469,423.69586181640625,307.7966613769531
2022-02-17,165.78138732910156,154.65249633789062,131.63113403320312,282.41461181640625,414.6451721191406,292.1166687011719
2022-02-18,164.23036193847656,152.60150146484375,129.509765625,279.6947021484375,411.96026611328125,285.6600036621094
2022-02-22,161.3050537109375,150.19749450683594,128.92428588867188,279.4906311035156,407.5392150878906,273.84332275390625
2022-02-23,157.13302612304688,144.82699584960938,126.71403503417969,272.25384521484375,400.31011962890625,254.67999267578125
2022-02-24,159.75404357910156,151.35800170898438,131.78207397460938,286.1642150878906,406.3344421386719,266.92333984375
2022-02-25,161.82537841796875,153.7884979248047,133.53848266601562,288.8064270019531,415.2997741699219,269.9566650390625
2022-02-28,162.0903778076172,153.56300354003906,134.13189697265625,290.2441101074219,414.23724365234375,290.1433410644531
2022-03-01,160.2056121826172,151.14199829101562,133.1431884765625,286.5139465332031,407.92822265625,288.1233215332031
2022-03-02,163.5039520263672,152.05250549316406,133.6497039794922,291.6040344238281,415.4326477050781,293.2966613769531
2022-03-03,163.18002319335938,147.89849853515625,132.9822998046875,287.4562072753906,413.3643798828125,279.7633361816406
2022-03-04,160.17616271972656,145.64100646972656,131.00294494628906,281.56951904296875,410.0059509277344,279.42999267578125
2022-03-07,156.377197265625,137.4530029296875,125.51282501220703,270.93267822265625,397.9193115234375,268.1933288574219
2022-03-08,154.5513153076172,136.01449584960938,126.23384857177734,267.9602355957031,394.9024353027344,274.79998779296875
2022-03-09,159.96017456054688,139.2790069580078,132.506103515625,280.2484130859375,405.4900817871094,286.3233337402344
2022-03-10,155.61148071289062,146.8175048828125,131.52236938476562,277.421630859375,403.65899658203125,279.4333190917969
2022-03-11,151.89100646972656,145.52450561523438,128.98092651367188,272.0596008300781,398.5264892578125,265.1166687011719
2022-03-14,147.85643005371094,141.85299682617188,125.08824157714844,268.5333251953125,395.6139221191406,255.4566650390625
2022-03-15,152.244384765625,147.3665008544922,128.31301879882812,278.93701171875,404.3136901855469,267.2966613769531
2022-03-16,156.66184997558594,153.10400390625,132.3675537109375,285.969970703125,413.2789611816406,280.07666015625
2022-03-17,157.67294311523438,157.23899841308594,132.92221069335938,286.7761535644531,418.449462890625,290.5333251953125
2022-03-18,160.97129821777344,161.25050354003906,135.19305419921875,291.8371887207031,423.0326843261719,301.7966613769531
2022-03-21,162.3456268310547,161.4915008544922,135.1692352294922,290.603515625,422.9090270996094,307.0533447265625
2022-03-22,165.72251892089844,164.88900756835938,138.909912109375,295.36334228515625,427.8576354980469,331.32666015625
2022-03-23,167.08700561523438,163.4080047607422,137.32833862304688,290.924072265625,422.3475036621094,333.03668212890625
2022-03-24,170.8761749267578,163.64950561523438,140.60226440429688,295.40228271484375,428.7141418457031,337.97332763671875
2022-03-25,171.51422119140625,164.77349853515625,140.7025604248047,294.99420166015625,430.8077697753906,336.8800048828125
2022-03-28,172.37806701660156,168.99049377441406,140.48655700683594,301.81341552734375,433.8720703125,363.9466552734375
2022-03-29,175.67645263671875,169.31500244140625,141.52935791015625,306.38873291015625,439.2394714355469,366.5233459472656
2022-03-30,174.50830078125,166.30099487304688,140.9662322998047,304.88299560546875,436.5272216796875,364.663330078125
2022-03-31,171.40626525878906,162.99749755859375,138.11489868164062,299.4918518066406,429.8085632324219,359.20001220703125
2022-04-01,171.11175537109375,163.55999755859375,139.19049072265625,300.5700988769531,431.026611328125,361.5299987792969
2022-04-04,175.16600036621094,168.34649658203125,141.9921875,305.9613342285156,434.7190856933594,381.8166809082031
2022-04-05,171.8479766845703,164.05499267578125,139.6279754638672,301.98834228515625,429.22802734375,363.7533264160156
2022-04-06,168.67727661132812,158.75599670410156,135.61268615722656,290.9338073730469,424.9360656738281,348.586669921875
2022-04-07,168.98158264160156,157.7845001220703,134.9576873779297,292.7502746582031,427.07720947265625,352.4200134277344
2022-04-08,166.96920776367188,154.4604949951172,132.37451171875,288.4761962890625,425.935302734375,341.8299865722656
2022-04-11,162.70883178710938,151.1219940185547,127.94107818603516,277.10107421875,418.6551208496094,325.30999755859375
2022-04-12,164.58380126953125,150.78750610351562,126.83967590332031,273.9925842285156,417.1038818359375,328.98333740234375
2022-04-13,167.2735137939453,155.54100036621094,129.00424194335938,279.3935852050781,421.8811950683594,340.7900085449219
2022-04-14,162.25721740722656,151.7064971923828,125.86193084716797,271.82635498046875,416.6280822753906,328.3333435058594
2022-04-18,162.04129028320312,152.78500366210938,126.80193328857422,272.4966735839844,416.79937744140625,334.7633361816406
2022-04-19,164.32850646972656,158.11549377441406,129.1184539794922,277.1400146484375,423.5275573730469,342.7166748046875
2022-04-20,164.1616668701172,153.9980010986328,127.16293334960938,278.16961669921875,423.2134704589844,325.73333740234375
2022-04-21,163.36651611328125,148.29600524902344,123.95953369140625,272.7784423828125,416.8849792480469,336.260009765625
2022-04-22,158.8214874267578,144.35000610351562,118.81600952148438,266.1922912597656,405.4460144042969,335.01666259765625
2022-04-25,159.89151000976562,146.07400512695312,122.23094940185547,272.69097900390625,407.796630859375,332.67333984375
2022-04-26,153.92306518554688,139.39100646972656,117.83726501464844,262.49127197265625,395.98651123046875,292.1400146484375
2022-04-27,153.697265625,138.16700744628906,113.51160430908203,275.11944580078125,397.09991455078125,293.836669921875
2022-04-28,160.6375274658203,144.59649658203125,117.71063995361328,281.3460693359375,407.1304931640625,292.5033264160156
2022-04-29,154.7574462890625,124.28150177001953,113.32786560058594,269.58245849609375,392.084716796875,290.2533264160156
2022-05-02,155.061767578125,124.5,115.784423828125,276.3337097167969,394.44482421875,300.9800109863281
2022-05-03,156.55386352539062,124.25350189208984,116.5302734375,273.7206115722656,396.2529602050781,303.0833435058594
2022-05-04,162.97386169433594,125.92849731445312,121.42353820800781,281.6861267089844,408.32000732421875,317.5400085449219
2022-05-05,153.89358520507812,116.40699768066406,115.70745086669922,269.4172668457031,393.80712890625,291.09332275390625
2022-05-06,154.62106323242188,114.77249908447266,114.95365905761719,266.87225341796875,391.45660400390625,288.54998779296875
2022-05-09,149.4893035888672,108.78900146484375,111.74031066894531,257.0125732421875,378.92315673828125,262.3699951171875
2022-05-10,151.8979034423828,108.85900115966797,113.61140441894531,261.7918395996094,379.7987060546875,266.67999267578125
2022-05-11,144.0233154296875,105.37200164794922,112.8243408203125,253.09783935546875,373.76519775390625,244.6666717529297
2022-05-12,140.14991760253906,106.93049621582031,112.07102966308594,248.04656982421875,373.3749694824219,242.6666717529297
2022-05-13,144.62298583984375,113.05500030517578,115.25556945800781,253.6514892578125,382.30157470703125,256.5299987792969
2022-05-16,143.07952880859375,110.81050109863281,113.66107177734375,254.02064514160156,380.7503662109375,241.4566650390625
2022-05-17,146.71701049804688,115.36849975585938,115.67517852783203,259.18853759765625,388.58251953125,253.8699951171875
2022-05-18,138.43936157226562,107.11250305175781,111.13301086425781,247.38772583007812,372.9182434082031,236.60333251953125
2022-05-19,135.02801513671875,107.31900024414062,109.62789154052734,246.4724884033203,370.6342468261719,236.47332763671875
2022-05-20,135.26393127441406,107.59100341796875,108.16199493408203,245.90780639648438,370.79595947265625,221.3000030517578
2022-05-23,140.69061279296875,107.55699920654297,110.72432708740234,253.7847137451172,377.7336120605469,224.96665954589844
2022-05-24,137.98712158203125,104.0999984741211,105.24412536621094,252.78182983398438,374.8500671386719,209.3866729736328
2022-05-25,138.14443969726562,106.7750015258789,105.08026123046875,255.6054229736328,378.161865234375,219.60000610351562
2022-05-26,141.3492889404297,111.07749938964844,107.05413818359375,258.8963623046875,385.7180480957031,235.91000366210938
2022-05-27,147.11024475097656,115.14649963378906,111.5471420288086,266.0430603027344,395.1871032714844,253.2100067138672
2022-05-31,146.32373046875,120.20950317382812,112.98274993896484,264.70916748046875,392.9697265625,252.75332641601562
2022-06-01,146.19595336914062,121.68399810791016,113.11185455322266,265.2447509765625,389.79119873046875,246.7899932861328
2022-06-02,148.6537322998047,125.51100158691406,116.81680297851562,267.34771728515625,397.2141418457031,258.3333435058594
2022-06-03,142.92225646972656,122.3499984741211,113.75640869140625,262.90789794921875,390.69525146484375,234.51666259765625
2022-06-06,143.66940307617188,124.79000091552734,116.02029418945312,261.6713562011719,391.8848571777344,238.27999877929688
2022-06-07,146.19595336914062,123.0,116.34703826904297,265.3225402832031,395.64385986328125,238.8866729736328
2022-06-08,145.4586639404297,121.18000030517578,116.39122772216797,263.28759765625,391.3423767089844,241.86666870117188
2022-06-09,140.2285919189453,116.1500015258789,114.04888916015625,257.8156433105469,382.0350646972656,239.7066650390625
2022-06-10,134.8117218017578,109.6500015258789,110.40006256103516,246.3264923095703,370.957763671875,232.22999572753906
2022-06-13,129.65048217773438,103.66999816894531,105.66373443603516,235.87904357910156,356.8731689453125,215.73666381835938
2022-06-14,130.51560974121094,102.30999755859375,105.98451232910156,238.05032348632812,355.79779052734375,220.88999938964844
2022-06-15,133.1404571533203,107.66999816894531,109.01263427734375,245.1288299560547,360.87017822265625,233.0
2022-06-16,127.86123657226562,103.66000366210938,105.30718231201172,238.5177001953125,348.9267272949219,213.10000610351562
2022-06-17,129.33590698242188,106.22000122070312,106.40957641601562,241.12710571289062,349.678955078125,216.75999450683594
2022-06-21,133.57301330566406,108.68000030517578,110.7799301147461,247.05667114257812,358.481689453125,237.0366668701172
2022-06-22,133.06182861328125,108.94999694824219,110.72383117675781,246.46275329589844,357.83172607421875,236.086669921875
2022-06-23,135.93247985839844,112.44000244140625,111.47315979003906,252.04180908203125,361.3394775390625,235.07000732421875
2022-06-24,139.26515197753906,116.45999908447266,117.16688537597656,260.6490173339844,372.8277893066406,245.7066650390625
2022-06-27,139.26515197753906,113.22000122070312,115.04007720947266,257.9129943847656,371.4037170410156,244.9199981689453
2022-06-28,135.1165008544922,107.4000015258789,111.24027252197266,249.7245330810547,363.8148498535156,232.663330078125
2022-06-29,136.87620544433594,108.91999816894531,110.93636322021484,253.40496826171875,363.5185852050781,228.49000549316406
2022-06-30,134.40863037109375,106.20999908447266,108.21661376953125,250.0652618408203,360.5652770996094,224.47332763671875
2022-07-01,136.58128356933594,109.55999755859375,107.99266815185547,252.74285888671875,364.3787841796875,227.26333618164062
2022-07-05,139.16680908203125,113.5,112.48716735839844,255.9267578125,365.06695556640625,233.06666564941406
2022-07-06,140.5038299560547,114.33000183105469,113.78720092773438,259.1982116699219,366.2998962402344,231.73333740234375
2022-07-07,143.8758544921875,116.33000183105469,117.96934509277344,261.3305358886719,371.7859802246094,244.5433349609375
2022-07-08,144.55418395996094,115.54000091552734,118.53594207763672,260.6100158691406,371.48016357421875,250.76333618164062
2022-07-11,142.4208526611328,111.75,114.8841323852539,257.54302978515625,367.2365417480469,234.3433380126953
2022-07-12,143.39414978027344,109.22000122070312,113.2394790649414,246.988525390625,363.9868469238281,233.07000732421875
2022-07-13,143.03041076660156,110.4000015258789,110.59075164794922,246.0635528564453,362.0754089355469,237.0399932861328
2022-07-14,145.9600067138672,110.62999725341797,109.61150360107422,247.38772583007812,361.1960754394531,238.31333923339844
2022-07-15,147.63125610351562,113.55000305175781,111.01183319091797,249.9582061767578,368.09674072265625,240.06666564941406
2022-07-18,144.58367919921875,113.76000213623047,108.28315734863281,247.55325317382812,365.05743408203125,240.54666137695312
2022-07-19,148.44723510742188,118.20999908447266,113.0304183959961,252.69418334960938,374.9209289550781,245.52999877929688
2022-07-20,150.4527587890625,122.7699966430664,113.11980438232422,255.36199951171875,377.31036376953125,247.5
2022-07-21,152.7237091064453,124.62999725341797,113.5567855834961,257.86431884765625,381.152587890625,271.7066650390625
2022-07-22,151.4849853515625,122.41999816894531,107.16090393066406,253.5022735595703,377.61627197265625,272.24334716796875
2022-07-25,150.36427307128906,121.13999938964844,106.77356719970703,252.0126190185547,378.0750427246094,268.4333190917969
2022-07-26,149.03712463378906,114.80999755859375,104.30062866210938,245.26516723632812,373.6019592285156,258.8599853515625
2022-07-27,154.13934326171875,120.97000122070312,112.28555297851562,261.66162109375,383.3031005859375,274.82000732421875
2022-07-28,154.6898956298828,122.27999877929688,113.43761444091797,269.1295471191406,388.1106262207031,280.8999938964844
2022-07-29,159.76266479492188,134.9499969482422,115.52323150634766,273.3454895019531,393.76885986328125,297.1499938964844
2022-08-01,158.77955627441406,135.38999938964844,114.07322692871094,270.68743896484375,392.602783203125,297.27667236328125
2022-08-02,157.3048858642578,134.16000366210938,114.34137725830078,267.5814514160156,390.01263427734375,300.586669921875
2022-08-03,163.3214569091797,139.52000427246094,117.27116394042969,275.030029296875,396.1199951171875,307.39666748046875
2022-08-04,163.00686645507812,142.57000732421875,117.38042449951172,276.1789245605469,395.8523864746094,308.6333312988281
2022-08-05,162.78045654296875,140.8000030517578,116.66535186767578,275.4583435058594,395.1833801269531,288.1700134277344
2022-08-08,162.30792236328125,139.41000366210938,116.49652099609375,272.9366149902344,394.7244873046875,290.42333984375
2022-08-09,162.35711669921875,137.8300018310547,115.83110046386719,274.86444091796875,393.1570739746094,283.3333435058594
2022-08-10,166.61001586914062,142.69000244140625,118.88005828857422,281.5437316894531,401.4150085449219,294.3566589355469
2022-08-11,165.87164306640625,140.63999938964844,118.02595520019531,279.4601135253906,401.4150085449219,286.6300048828125
2022-08-12,169.42556762695312,143.5500030517578,120.84651184082031,284.2212829589844,408.21051025390625,300.0299987792969
2022-08-15,170.4986114501953,143.17999267578125,121.2437744140625,285.7402038574219,409.8926086425781,309.32000732421875
2022-08-16,170.34109497070312,144.77999877929688,120.86637115478516,285.0002746582031,410.6955261230469,306.5633239746094
2022-08-17,171.8374481201172,142.10000610351562,118.73110961914062,284.24896240234375,407.7803649902344,303.9966735839844
2022-08-18,171.4436798095703,142.3000030517578,119.34685516357422,283.1268615722656,408.9656066894531,302.8699951171875
2022-08-19,168.85455322265625,138.22999572753906,116.40711975097656,279.20440673828125,403.46990966796875,296.6666564941406
2022-08-22,164.96591186523438,133.22000122070312,113.45747375488281,271.00830078125,395.0686340332031,289.913330078125
2022-08-23,164.63119506835938,133.6199951171875,113.080078125,269.73004150390625,394.1128234863281,296.4533386230469
2022-08-24,164.9265594482422,133.8000030517578,112.91123962402344,269.0959167480469,395.37451171875,297.0966796875
2022-08-25,167.38772583007812,137.27999877929688,115.85095977783203,272.08160400390625,400.95623779296875,296.07000732421875
2022-08-26,161.07730102539062,130.75,109.58418273925781,261.5827941894531,387.3842468261719,288.0899963378906
2022-08-29,158.87210083007812,129.7899932861328,108.67049407958984,258.7922058105469,384.82275390625,284.82000732421875
2022-08-30,156.44052124023438,128.72999572753906,108.19378662109375,256.5870361328125,380.59820556640625,277.70001220703125
2022-08-31,154.77679443359375,126.7699966430664,107.47871398925781,255.1234130859375,377.7022705078125,275.6099853515625
2022-09-01,155.50527954101562,127.81999969482422,108.98828887939453,254.07943725585938,378.8874206542969,277.1600036621094
2022-09-02,153.38868713378906,127.51000213623047,107.11123657226562,249.84475708007812,374.892333984375,270.2099914550781
2022-09-06,152.1285858154297,126.11000061035156,106.07836151123047,247.10296630859375,373.4777526855469,274.4200134277344
2022-09-07,153.536376953125,129.47999572753906,108.70027160644531,251.82550048828125,380.187255859375,283.70001220703125
2022-09-08,152.0596923828125,129.82000732421875,107.63761138916016,252.24505615234375,382.67230224609375,289.260009765625
2022-09-09,154.9244384765625,133.27000427246094,109.89205932617188,258.0408630371094,388.6171875,299.67999267578125
2022-09-12,160.8902587890625,136.4499969482422,110.10062408447266,260.177734375,392.7939453125,304.4200134277344
2022-09-13,151.44927978515625,126.81999969482422,103.60543060302734,245.8735809326172,375.7142639160156,292.1300048828125
2022-09-14,152.8964385986328,128.5500030517578,104.28076171875,246.09799194335938,377.1479187011719,302.6099853515625
2022-09-15,150.00218200683594,126.27999877929688,102.20508575439453,239.4240264892578,372.86602783203125,303.75
2022-09-16,148.35812377929688,123.52999877929688,102.09583282470703,238.799560546875,370.021484375,303.3500061035156
2022-09-19,152.07933044433594,124.66000366210938,102.3639907836914,238.5848846435547,372.8909912109375,309.07000732421875
2022-09-20,154.46176147460938,122.19000244140625,100.44721221923828,236.56512451171875,368.6107482910156,308.7300109863281
2022-09-21,151.3311767578125,118.54000091552734,98.59994506835938,233.15008544921875,362.1807556152344,300.79998779296875
2022-09-22,150.3664093017578,117.30999755859375,99.45405578613281,235.13084411621094,359.13848876953125,288.5899963378906
2022-09-23,148.09230041503906,113.77999877929688,98.06364440917969,232.1450958251953,353.1211853027344,275.3299865722656
2022-09-26,148.42701721191406,115.1500015258789,97.49754333496094,231.6864776611328,349.6279296875,276.010009765625
2022-09-27,149.40158081054688,114.41000366210938,96.8321304321289,230.67173767089844,348.7353515625,282.94000244140625
2022-09-28,147.51148986816406,118.01000213623047,99.36466979980469,235.2186279296875,355.5971984863281,287.80999755859375
2022-09-29,140.26580810546875,114.80000305175781,96.752685546875,231.73526000976562,348.16912841796875,268.2099914550781
2022-09-30,136.0523681640625,113.0,94.99481201171875,227.24691772460938,342.7852478027344,265.25
2022-10-03,140.23631286621094,115.87999725341797,97.9643325805664,234.89662170410156,351.83514404296875,242.39999389648438
2022-10-04,143.82958984375,121.08999633789062,100.94377136230469,242.83908081054688,362.7373352050781,249.44000244140625
2022-10-05,144.1249237060547,120.94999694824219,100.7352294921875,243.15126037597656,361.892822265625,240.80999755859375
2022-10-06,143.16998291015625,120.30000305175781,100.72528076171875,240.79977416992188,358.1596374511719,238.1300048828125
2022-10-07,137.91294860839844,114.55999755859375,98.00405883789062,228.55445861816406,348.16912841796875,223.07000732421875
2022-10-10,138.2378387451172,113.66999816894531,97.18966674804688,223.68556213378906,345.51068115234375,222.9600067138672
2022-10-11,136.82025146484375,112.20999908447266,96.51432800292969,219.93873596191406,343.3226318359375,216.5
2022-10-12,136.19017028808594,112.9000015258789,96.8917236328125,220.27049255371094,342.1901550292969,217.24000549316406
2022-10-13,140.76792907714844,112.52999877929688,98.38145446777344,228.55445861816406,351.2209777832031,221.72000122070312
2022-10-14,136.22955322265625,106.9000015258789,95.89857482910156,223.01226806640625,343.2170715332031,204.99000549316406
2022-10-17,140.19691467285156,113.79000091552734,99.28521728515625,231.76454162597656,352.03668212890625,219.35000610351562
2022-10-18,141.51612854003906,116.36000061035156,100.07974243164062,232.7109832763672,356.17303466796875,220.19000244140625
2022-10-19,141.62440490722656,115.06999969482422,98.94754028320312,230.7400360107422,353.6490173339844,222.0399932861328
2022-10-20,141.16168212890625,115.25,99.28521728515625,230.41802978515625,350.6835632324219,207.27999877929688
2022-10-21,144.98143005371094,119.31999969482422,100.4372787475586,236.24314880371094,359.2056579589844,214.44000244140625
2022-10-24,147.12754821777344,119.81999969482422,101.8177490234375,241.24859619140625,363.6011047363281,211.25
2022-10-25,149.9726104736328,120.5999984741211,103.76432800292969,244.5758819580078,369.40728759765625,222.4199981689453
2022-10-26,147.02911376953125,115.66000366210938,94.27973937988281,225.70526123046875,366.6241149902344,224.63999938964844
2022-10-27,142.5498046875,110.95999908447266,91.58830261230469,221.24623107910156,364.6663513183594,225.08999633789062
2022-10-28,153.31980895996094,103.41000366210938,95.63043212890625,230.1448211669922,373.3420715332031,228.52000427246094
2022-10-31,150.9570770263672,102.44000244140625,93.86261749267578,226.4956512451172,370.6452331542969,227.5399932861328
2022-11-01,148.3088836669922,96.79000091552734,89.85029602050781,222.6317596435547,369.02337646484375,227.82000732421875
2022-11-02,142.7761993408203,92.12000274658203,86.37425994873047,214.75762939453125,359.76226806640625,214.97999572753906
2022-11-03,136.72178649902344,89.30000305175781,82.8585205078125,209.04962158203125,356.0578918457031,215.30999755859375
2022-11-04,136.45555114746094,90.9800033569336,85.9869384765625,216.0162811279297,361.1827087402344,207.47000122070312
2022-11-07,136.98802185058594,90.52999877929688,87.88385009765625,222.33901977539062,364.6375732421875,197.0800018310547
2022-11-08,137.55995178222656,89.9800033569336,88.29104614257812,223.31475830078125,366.6049499511719,191.3000030517578
2022-11-09,132.994384765625,86.13999938964844,86.72186279296875,219.06056213378906,359.0521240234375,177.58999633789062
2022-11-10,144.8274688720703,96.62999725341797,93.2965316772461,237.08224487304688,378.7835693359375,190.72000122070312
2022-11-11,147.61810302734375,100.79000091552734,95.7496109008789,241.11203002929688,382.4496154785156,195.97000122070312
2022-11-14,146.21788024902344,98.48999786376953,95.04447174072266,235.68699645996094,379.1961975097656,190.9499969482422
